StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,fam_biden,fam_trump,fam_zuck,fam_musk,fav_biden_1,fav_trump_1,fav_zuck_1,fav_musk_1,t1_biden_1,t1_trump_1,t1_zuck_1,t1_musk_1,t2_biden_1,t2_trump_1,t2_zuck_1,t2_musk_1,Q1,Q2,Q3,Q4,Q5,transaction_id
2024-07-30 10:32:14,2024-07-30 10:33:42,IP Address,166.199.6.61,100,88,True,2024-07-30 10:33:43,R_6NEcDVlZJGQ6IN9,,,,,32.6256,-97.3632,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,5,0,2,1,Male,29,Decline to answer,Decline to answer,N/A,3iD2rccqGsQSDXc7RB6qZh
2024-07-30 10:33:12,2024-07-30 10:33:54,IP Address,100.36.42.232,100,42,True,2024-07-30 10:33:55,R_6MdWZJmcOPDCKuR,,,,,38.93,-77.35,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,1,0,2,1,,,,,,,,,Female,19,Independent,Conservative,N/A,1JB5EB23A9Fyl8Sr2WrHyL
2024-07-30 10:33:44,2024-07-30 10:34:02,IP Address,23.241.36.44,100,17,True,2024-07-30 10:34:02,R_5chLj4M9baPDl8R,,,,,34.2773,-118.5001,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,3azDUmcknRCPtxG3yWPxRM
2024-07-30 10:32:59,2024-07-30 10:34:02,IP Address,75.230.124.245,100,62,True,2024-07-30 10:34:03,R_301TQo4xxyTgOc7,,,,,41.2463,-81.831,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,7,1,6,4,,,,,,,,,Male,24,Independent,Liberal,Education,5iN6Mb4UqJ7maEwXIT9tAH
2024-07-30 10:33:56,2024-07-30 10:34:07,IP Address,97.190.172.44,100,10,True,2024-07-30 10:34:08,R_5vY2j5yfwFIG865,,,,,32.7104,-117.0528,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,4k7LLeaGn9bBL7qKO8kQ0Z
2024-07-30 10:31:10,2024-07-30 10:34:08,IP Address,172.59.213.137,100,178,True,2024-07-30 10:34:09,R_4iAIt7VUBOPKJO1,,,,,40.7238,-74.2293,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,10,10,10,10,,,,,Male,34,Democrat,Conservative,None of the above,50ucd0QImnOEgOWaJdByAs
2024-07-30 10:33:17,2024-07-30 10:34:19,IP Address,45.46.43.176,100,61,True,2024-07-30 10:34:19,R_3T7oe2CTaRHT7O1,,,,,43.6828,-70.3538,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,6,6,2,6,Female,21,Democrat,Liberal,Healthcare/Medical,5I4QvHwOAaD4PpoSXU8bhS
2024-07-30 10:33:18,2024-07-30 10:34:20,IP Address,173.242.246.216,100,61,True,2024-07-30 10:34:20,R_6eadWv2GXm0Xh0C,,,,,36.2727,-85.9495,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,3,3,6,5,,,,,Female,19,Republican,Conservative,N/A,68Ts3H68lj6waLWY5SwfMI
2024-07-30 10:29:56,2024-07-30 10:34:22,IP Address,24.102.244.99,100,265,True,2024-07-30 10:34:22,R_67d0UfHHKSs9BlL,,,,,40.5932,-75.6575,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,10,7,8,,,,,Female,67,Republican,Conservative,N/A,6M7S4Nt9qUiXfml7ecglez
2024-07-30 10:30:29,2024-07-30 10:34:24,IP Address,47.147.250.208,100,234,True,2024-07-30 10:34:25,R_7OT2zFLYXPjsfcO,,,,,33.5631,-117.2738,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,6,0,5,5,,,,,Male,62,Independent,Liberal,"Technology ",5aF2HTaIMkBDrtBhJkqZfo
2024-07-30 10:31:16,2024-07-30 10:34:25,IP Address,69.59.43.44,100,189,True,2024-07-30 10:34:25,R_5ONoNTjVhsOxosi,,,,,29.9755,-92.2983,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,10,0,0,10,,,,,Male,56,Independent,Neither liberal nor conservative,N/A,61wJ6gNuR0Lw2F6Go4t4II
2024-07-30 10:31:28,2024-07-30 10:34:30,IP Address,70.127.67.213,100,181,True,2024-07-30 10:34:30,R_3CQwgcqwVy0PdkL,,,,,28.4797,-82.5126,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,10,7,8,,,,,Female,86,Republican,Conservative,N/A,6yT8TxW6i2ZEL34oTCpn6e
2024-07-30 10:33:46,2024-07-30 10:34:40,IP Address,76.135.77.42,100,53,True,2024-07-30 10:34:40,R_536OtsNcnrAcixb,,,,,47.1101,-122.775,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,9,0,8,2,,,,,,,,,Female,48,Democrat,Neither liberal nor conservative,None of the above,2omNwsZhLHd5ytgDuVwZ1Q
2024-07-30 10:34:32,2024-07-30 10:34:40,IP Address,174.229.29.230,100,7,True,2024-07-30 10:34:40,R_6rSZUPVIidVVSkO,,,,,33.5226,-86.8033,anonymous,EN,I am NOT very familiar with Joe Biden and CANNOT recognize him by face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,71xNwvPxme8IVLKSMv0P4w
2024-07-30 10:34:21,2024-07-30 10:34:53,IP Address,108.40.93.9,100,32,True,2024-07-30 10:34:54,R_7CB0OBCn5S2svsU,,,,,39.1658,-76.6382,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,13T5rTQPFAOZVMUubd8XMH
2024-07-30 10:34:43,2024-07-30 10:34:59,IP Address,172.56.225.93,100,16,True,2024-07-30 10:34:59,R_1fB9JKruP0qOmbj,,,,,33.4166,-86.7795,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,165fudHIAakOfiqCQkHTv9
2024-07-30 10:34:44,2024-07-30 10:35:00,IP Address,24.15.248.21,100,16,True,2024-07-30 10:35:00,R_339r8UarfD0uUqE,,,,,42.0469,-88.1051,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,4M9xJMw7rX6m01whfKLsgW
2024-07-30 10:34:04,2024-07-30 10:35:13,IP Address,174.225.239.57,100,69,True,2024-07-30 10:35:14,R_1RlstVXdTNnqbf3,,,,,36.1671,-86.7861,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,10,0,0,0,,,,,,,,,Female,58,Democrat,Liberal,None of the above,34whJo5aDOIVfuep4GAEOw
2024-07-30 10:34:30,2024-07-30 10:35:17,IP Address,47.223.97.79,100,46,True,2024-07-30 10:35:17,R_7rMhLh4TEUuX6Fd,,,,,33.6549,-95.5394,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,2,4,,,,,,,,,Female,38,Republican,Neither liberal nor conservative,Education,1UFZ82b695axA76gs587qW
2024-07-30 10:35:12,2024-07-30 10:35:19,IP Address,98.23.15.47,100,7,True,2024-07-30 10:35:20,R_1tbyq0xvrtpCDL8,,,,,36.143,-80.3073,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,,,,,,,,,,5z3T681GYL8cgal7grESVM
2024-07-30 10:35:08,2024-07-30 10:35:40,IP Address,151.210.123.82,100,32,True,2024-07-30 10:35:40,R_7D6Se4b8jUHkKpd,,,,,34.6761,-84.4788,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am NOT very familiar with Mark Zuckerberg and CANNOT recognize him by face,I am NOT very familiar with Elon Musk and CANNOT recognize him by face,,,,,,,,,,,,,,,,,,1JqBkPOmxU7lrckJvt494J
2024-07-30 10:32:53,2024-07-30 10:35:44,IP Address,204.246.38.88,100,170,True,2024-07-30 10:35:44,R_5qIBNnn8bF28DTz,,,,,35.9274,-89.9189,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,8,3,7,6,Female,29,Independent,Conservative,Healthcare/Medical,4OVgZX7eHmBxfODCRZxPGx
2024-07-30 10:32:31,2024-07-30 10:35:47,IP Address,104.58.235.168,100,195,True,2024-07-30 10:35:47,R_6d3M7aqNny1zWj0,,,,,32.6609,-97.0342,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,0,10,3,8,,,,,Female,52,Republican,Conservative,Manufacturing,5AKVCwPsWzhXUeB74QY83o
2024-07-30 10:32:50,2024-07-30 10:35:48,IP Address,76.39.145.24,100,177,True,2024-07-30 10:35:48,R_1ApYcbUA3tykbUR,,,,,34.6258,-79.0015,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,10,0,10,10,,,,,Female,59,Democrat,Conservative,N/A,6KcBOM5gHUmj9HArUmJ6uL
2024-07-30 10:34:45,2024-07-30 10:35:52,IP Address,97.99.95.75,100,67,True,2024-07-30 10:35:53,R_6GKRLR5g06C9xrH,,,,,32.9958,-96.7882,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,1,10,2,10,,,,,,,,,Male,25,Republican,Conservative,"Technology ",4tQWHPU68fEv3Ka1PzcrfP
2024-07-30 10:33:13,2024-07-30 10:35:55,IP Address,174.84.17.55,100,161,True,2024-07-30 10:35:55,R_7hF7yDQJpaZtHTH,,,,,42.8193,-83.2845,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,8,0,6,6,,,,,Female,49,Democrat,Neither liberal nor conservative,Manufacturing,35frp6flwHS8HVpq9OYEYH
2024-07-30 10:35:08,2024-07-30 10:36:05,IP Address,174.244.83.20,100,57,True,2024-07-30 10:36:05,R_1hFJhc4a9vX4hGq,,,,,29.5359,-98.4943,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,10,10,10,,,,,,,,,Female,55,Republican,Conservative,N/A,2KA6GpQnMiMHq943NzoU1W
2024-07-30 10:33:35,2024-07-30 10:36:16,IP Address,172.59.177.199,100,160,True,2024-07-30 10:36:16,R_7RsdxsRYTB4LvmB,,,,,43.1661,-77.5555,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,4,1,3,4,Female,20,Independent,Liberal,Real Estate,77CKaQFD6YhIGqxI5FMqYO
2024-07-30 10:35:20,2024-07-30 10:36:28,IP Address,66.211.16.160,100,67,True,2024-07-30 10:36:28,R_7qVT0fAlL4ItfVq,,,,,35.6173,-87.0317,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,0,6,6,6,,,,,,,,,Female,22,Republican,Conservative,N/A,72rTXLq41RrL8s9cZYvklQ
2024-07-30 10:34:23,2024-07-30 10:36:53,IP Address,96.235.167.13,100,150,True,2024-07-30 10:36:53,R_3U6Usa61Lq1BD0d,,,,,39.9053,-75.0023,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,4,5,4,4,Female,26,Democrat,Liberal,N/A,48Ae8Nh6hApXCDPP0FDbtH
2024-07-30 10:34:42,2024-07-30 10:36:56,IP Address,76.36.87.34,100,133,True,2024-07-30 10:36:56,R_6HQv8zTsPCzaIFj,,,,,34.305,-79.8776,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,8,8,7,8,Female,32,Independent,Neither liberal nor conservative,Finance,2L92T2ZvKxivgwPverHRU1
2024-07-30 10:33:39,2024-07-30 10:37:13,IP Address,73.77.56.33,100,213,True,2024-07-30 10:37:13,R_5co9lFmenEM3dR1,,,,,29.4085,-95.2499,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,5,2,5,5,,,,,Female,34,Independent,Neither liberal nor conservative,None of the above,27PIl3Bv1o6jO9ldOvaw81
2024-07-30 10:33:39,2024-07-30 10:37:15,IP Address,99.139.237.217,100,215,True,2024-07-30 10:37:15,R_7zC2KTGgJ9D6EP7,,,,,32.4846,-93.6779,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,1,10,2,4,,,,,Male,42,Independent,Neither liberal nor conservative,"Technology ",0gZVPxfzaLbQJieLpGeFAg
2024-07-30 10:34:40,2024-07-30 10:37:16,IP Address,72.68.43.121,100,156,True,2024-07-30 10:37:16,R_6lgrTDfLQ05YDct,,,,,40.7119,-74.2203,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,8,2,7,3,,,,,Male,40,Independent,Neither liberal nor conservative,"Technology ",6dy0gV2LaTtIvgBqT2bNpo
2024-07-30 10:34:26,2024-07-30 10:37:52,IP Address,96.231.195.23,100,206,True,2024-07-30 10:37:52,R_5NVL6XThmpLXmWR,,,,,38.9705,-76.8388,anonymous,EN,I am familiar with Joe Biden and can recognize him by name and face,I am familiar with Donald Trump and can recognize him by name and face,I am familiar with Mark Zuckerberg and can recognize him by name and face,I am familiar with Elon Musk and can recognize him by name and face,,,,,,,,,5,0,5,5,Female,24,Independent,Neither liberal nor conservative,None of the above,3pFWRJJSx64uJ3hwJnamwG
